,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
2609,"[878, 28, 12]",82700,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",4.042875,/d0vReo0jcMhBjCLYZAFqWHcb7Lj.jpg,2013-05-30,After Earth,5.0,2111
2610,"[28, 878, 12]",68726,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",3.854283,/sCJEwEShZvruTpQ2a4yiX3Q9EyZ.jpg,2013-07-11,Pacific Rim,6.7,4082
2611,"[14, 27, 28]",60304,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",3.803624,/3bQHHXuzZDu2Ju3VFjIM72E9TSw.jpg,2013-01-17,Hansel & Gretel: Witch Hunters,5.7,2832
2612,"[35, 28, 878]",107985,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,3.760217,/9DBKqINsayQRZU0Ry0HFjeps5XJ.jpg,2013-07-18,The World's End,6.7,1449
2613,"[28, 18, 53]",109424,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",3.507246,/AnMTMPTUzeWNbYxzp29WqYf1br1.jpg,2013-10-10,Captain Phillips,7.6,2086
2614,"[28, 12, 18, 9648, 10749, 14]",123553,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",3.371941,/6tUdKoNdBsu321nMpvQsj81DA8e.jpg,2013-08-21,The Mortal Instruments: City of Bones,6.1,1208
2615,"[18, 28]",96721,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,3.23334,/cjEepHZOZAwmK6nAj5jis6HV75E.jpg,2013-09-02,Rush,7.7,1794
2616,"[878, 28, 12]",80274,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",3.102015,/vuZ8uSqyOM5698yNraF7OJRM3mS.jpg,2013-10-23,Ender's Game,6.5,1917
2617,"[28, 18, 53, 10752]",193756,"Based on the failed June 28, 2005 mission ""Operation Red Wing."" Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",3.094015,/8ST6iVp3fkUSbUpXRAc2Q96YQRk.jpg,2013-12-24,Lone Survivor,7.3,1291
2618,"[28, 53]",47964,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",3.03874,/c2SQMd00CCGTiDxGXVqA2J9lmzF.jpg,2013-02-06,A Good Day to Die Hard,5.2,3225
2619,"[10749, 878, 18]",152601,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",4.8877,/fsoTLnUXEUTNuVCBxAJMY0HPPd.jpg,2013-12-18,Her,7.8,3080
2620,"[18, 10749]",64682,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",4.001257,/oJpOYPpVWyPeunGbbDGH1KFvea0.jpg,2013-05-10,The Great Gatsby,7.2,2923
2621,"[10749, 35, 18]",138697,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",3.770925,/xD93OhEhMPN0v5VXt21D6rx7HGg.jpg,2013-07-26,Don Jon,6.0,1377
2622,"[27, 35, 10749]",82654,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",3.54736,/jqJEkZKTqoAlmaexoWZIkjHdtA7.jpg,2013-01-31,Warm Bodies,6.4,2256
2623,"[10749, 35, 18]",224917,"Dear Sidewalk tells the story of Gardner, a 24 year old mail-carrier, who is struggling to contend with his identity as his quarter-life crisis is in full swing. His regimented routine is thrown out the window when he meets Paige, a divorcee, enduring a mid-life crisis of her own. In this relationship there exists a synchronicity, as they find, despite their age difference, they're both confronting existential problems surrounding identity, love, and the choices in front of them.",3.483633,/ueo5yktUE80BSXKoruQnMmKPpfr.jpg,2013-10-25,Dear Sidewalk,0.0,0
2624,"[28, 12, 18, 9648, 10749, 14]",123553,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",3.371941,/6tUdKoNdBsu321nMpvQsj81DA8e.jpg,2013-08-21,The Mortal Instruments: City of Bones,6.1,1208
2625,[10749],252578,"Jing is a teenager who starts dating Eiam, a woman who is 20 years older than him.  Things go well at the beginning of their relationship because of their optimistic attitude and strong efforts to adjust to each other's lifestyles. However, when Eiam turns 40 and Jing starts to mature, the couple increasingly experiences conflicts and arguments.  Things get even more complicated when Jing becomes attracted to a younger woman.",2.829786,/eeDwTO18lMDXhtnl18z4U9SSSkD.jpg,2013-07-18,Present Perfect Continuous Tense,6.0,1
2626,"[35, 18, 10749]",157386,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",2.687896,/iklgvkUqlruQrz8DlUsJzaa9HZh.jpg,2013-08-02,The Spectacular Now,6.8,841
2627,"[16, 12, 10749]",153158,"In the small village where Amadeo lives there is no one good enough to challenge his skills at Table Football. But, while Amadeo may be a genius as a table football player in real life he's a loser. He's in love with Lara, his childhood friend, but he's so shy that he can't bring himself to confess his love for her. So he just hangs out in his quaint, timeless village. When Amadeo beats the village bully Flash at Table Football. The scene is set for an epic rivalry. Consumed with anger Flash vows to get even and 10 years later he returns as an International Superstar, a Football Icon and Galatico determined to wreak his revenge.",2.535708,/rKnfNwbRGd6p7SidQYlGemCE8wb.jpg,2013-07-18,Underdogs,5.9,102
2628,"[35, 10402, 10749, 18]",198277,"Gretta's celebrity boyfriend breaks up with her after a long-term relationship, leaving the singer to find success on her own. With the help of record producer, Dan and hip-hop celebrity, Trouble Gum, Gretta strives to fulfil her musical ambitions.",2.326074,/og7KVMqGTFaCNPmGVetxtR30Q0z.jpg,2013-09-07,Begin Again,7.3,1027
2629,"[28, 12, 10749, 878, 53]",72710,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",2.262571,/jnPOLAPQLhqMeDLV2BsQfrd6R11.jpg,2013-03-22,The Host,6.0,1556
2630,"[18, 10749, 80, 9648]",152742,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",2.244992,/bXk6T8npfh2Ly24VMWSeZLsTLhC.jpg,2013-01-01,The Best Offer,7.7,519
2631,"[14, 18, 10749]",109491,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",2.182614,/s3hqcqoMr9yVBOvRLufSZSGvNve.jpg,2013-02-13,Beautiful Creatures,5.5,775
2632,"[28, 35, 18, 10749, 53]",41602,"While traveling abroad, a guy falls for a Romanian beauty whose unreachable heart has its origins in her violent, charismatic ex.",2.165682,/fSwdCCGmO50IMaH4XMAixjclLDF.jpg,2013-02-09,The Necessary Death of Charlie Countryman,6.5,233
2633,"[18, 35, 10749]",212716,"Wallace, a medical school dropout, has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold.  It is then that he meets Chantry, an animator who lives with her long term boyfriend Ben.  Wallace and Chantry form an instant connection, striking up a close friendship. But there is no denying the chemistry between them, leading the pair to wonder:  what if the love of your life is actually your best friend?",2.128075,/g5vPBCJbBX36oikg68brcl7PU5a.jpg,2013-09-07,What If,6.7,563
2634,"[18, 10749]",118289,"During the last two years of her life, Princess Diana (Naomi Watts) campaigns against the use of land mines and has a secret love affair with a Pakistani heart surgeon (Naveen Andrews).",2.071602,/zKhkVQ1tYeDRu5Whxw3nKpH4XW.jpg,2013-09-19,Diana,5.1,141
2635,"[18, 10749]",167581,"A promising career with the police, a baby on the way... Marc's life seems to be right on track. Then he meets fellow policeman Kay and during their regular jogs Marc experiences a never-before-felt sense of ease and effortlessness -- and what it means to fall in love with another man. Torn between his family and his new feelings for Kay, Marc sees his world careening more and more out of control. Suddenly, his life is in free fall and Marc realizes that try as he may, he can't make everyone happy. Least of all, himself.",2.05593,/2ZfCMmIdrkmQl5DKCkzFPhVyezp.jpg,2013-05-27,Free Fall,7.3,113
2636,"[18, 10749]",214086,A widow falls for a guy who bears a striking resemblance to her late husband.,2.040097,/lQyzmUb57m6GpfldrHY7sWfwbPT.jpg,2013-10-25,The Face of Love,5.8,37
2637,[10749],112949,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",2.033127,/q5u3anNtsMoCFi1uwK2UfWHkOFt.jpg,2013-02-07,Safe Haven,6.8,682
2638,"[18, 10749]",152603,"After being around for centuries and now living in the modern age, vampire Adam is a rockstar that cannot grow accustomed to the new modern world with all of its new technology. While he lives in Detroit, his wife Eve lives in Tangier, flourishing in the new world. But when she senses Adam's depression with society, she gets on a plane and goes to see him. Shortly after Eve gets there, her little sister, Ava, shows up after 87 years and disrupts the couple's idyll reunion.",1.999723,/AfIr2ZUwAW3E5qBPfrJGDyKufAl.jpg,2013-12-12,Only Lovers Left Alive,7.2,454
2639,"[16, 12, 10751]",109445,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",7.206019,/jIjdFXKUNtdf1bwqMrhearpyjMj.jpg,2013-11-27,Frozen,7.4,4010
2640,"[16, 35, 10751]",93456,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,3.729922,/kQrYyZQHkwkUg2KlUDyvymj9FAp.jpg,2013-06-25,Despicable Me 2,7.0,3764
2641,"[12, 16, 35, 10751, 14]",49519,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.",3.655792,/eHi3Nbgh6Cs2KiIyEMF4Ig4CdjX.jpg,2013-03-20,The Croods,6.8,1968
2642,"[16, 10751]",62211,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,3.298657,/a05xQU9huY3P5uurLcGGHmsf2Vh.jpg,2013-06-20,Monsters University,7.0,2614
2643,"[14, 10751, 35, 16]",77931,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",3.263771,/mF2FXzZ3EktWoagU4fzoabNsK6J.jpg,2013-07-30,The Smurfs 2,5.5,565
2644,"[12, 10751, 14]",76285,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",2.858922,/k1bhUW7XM5X0yD3iewAEvloFBEo.jpg,2013-08-07,Percy Jackson: Sea of Monsters,5.9,1231
2645,"[16, 12, 10751, 14]",116711,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.,2.577641,/dUeXOJCpfWmZd9KaPkq2122J1ji.jpg,2013-05-15,Epic,6.4,966
2646,"[28, 10751, 14]",81005,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",2.51586,/skn7v9tBfFf7sK5CCuLjQRSpMZ1.jpg,2013-02-27,Jack the Giant Slayer,5.5,2364
2647,"[14, 12, 10751]",68728,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",2.458771,/7qzLIcYR7ev7iXngY8NKHBZHwwT.jpg,2013-03-07,Oz: The Great and Powerful,5.7,3130
2648,"[16, 35, 10751]",175574,"In this irreverent, hilarious, adventurous buddy comedy for audiences of all ages, directed by Jimmy Hayward (Horton Hears a Who!), two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history - and get turkey off the holiday menu for good.",2.442714,/c5Gwex2oQPaMkgZPTzhdkMMSrwW.jpg,2013-10-30,Free Birds,5.8,216
2649,"[16, 10751, 35]",109451,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",2.360555,/oZjluB568NJVtRrny4rpeApGuNi.jpg,2013-09-26,Cloudy with a Chance of Meatballs 2,6.5,720
2650,"[16, 10751, 12, 35]",151960,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",2.328225,/c8ALtmmmtofVYOxSJG0S5ZcP2pF.jpg,2013-08-09,Planes,5.7,480
2651,"[16, 10751]",77950,The tale of an ordinary garden snail who dreams of winning the Indy 500.,2.216982,/kajPlPUgobxci8ME5oqvzjN430q.jpg,2013-07-11,Turbo,6.1,909
2652,"[10751, 12]",214418,"Amazonia is an adventure in 3D inside the largest rainforest on the planet: the Amazon rainforest. Chestnut is a Capuchin monkey domesticated who survives a plane crash and finds himself alone in the dense forest. The monkey needs to learn to live in freedom, in a new world where animals of all kinds: Jaguars, alligators, snakes, tapirs, hawks. Gradually, Brown learns to live in the forest, making new friends, especially the monkey Gaia, their fellow species.",2.131707,/mJ7QmMOJhwbb5qRUo1UfsQjS2Dk.jpg,2013-11-26,Amazonia,6.1,14
2653,"[16, 12, 10751]",172391,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,2.054341,/47L9VufChwKF4K6VXeBr6IMWODm.jpg,2013-07-18,Khumba,5.8,59
2654,"[10751, 14, 16, 12]",202575,"Thunder, an abandoned young cat seeking shelter from a storm, stumbles into the strangest house imaginable, owned by an old magician and inhabited by a dazzling array of automatons and gizmos. Not everyone welcomes the new addition to the troupe as Jack Rabbit and Maggie Mouse plot to evict Thunder. The situation gets worse when the magician lands in hospital and his scheming nephew sees his chance to cash in by selling the mansion. Our young hero is determined to earn his place and so he enlists the help of some wacky magician's assistants to protect his magical new home.",2.03533,/unD7Hsmqw2LBRE09RUfGKjtaSdC.jpg,2013-12-24,Thunder and the House of Magic,6.4,96
2655,"[16, 35, 12, 10751, 878]",68179,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,2.008087,/ql8q3VrEWQ7h0zdrUj0NF9IAm5i.jpg,2013-02-14,Escape from Planet Earth,5.7,285
2656,"[14, 12, 10751]",227707,"17-year-old Mariah Mundi's life is turned upside down when his parents vanish and his younger brother is kidnapped. Following a trail of clues to the darkly majestic Prince Regent Hotel, Mariah discovers a hidden realm of child-stealing monsters, deadly secrets and a long-lost artifact that grants limitless wealth – but also devastating supernatural power. With the fate of his world, and his family at stake, Mariah will risk everything to unravel the Curse of the Midas Box.",1.876709,/symtByZWJj0wGsSoKQDKmgiQbce.jpg,2013-12-05,The Adventurer: The Curse of the Midas Box,5.1,61
2657,"[878, 14, 12, 10751]",175774,"Gwendolyn Shepherd is a normal 16-year-old, but her family holds a secret: A time-travel gene is expressed in the clan inherited, but not every member of the family is blessed with. Everyone is certain that Gwen's cousin Charlotte has the gene.  However, someday Gwendolyn suddenly finds herself in London at the end of the 19th century and realizes that it her, who was born a time traveler. While she is not very enthusiastic about it she will do everything possible to solve the ancient mysteries of the red ruby.",1.808315,/9ly8nXuDuiAsYjEmAOLJ9ANZpsb.jpg,2013-03-14,Ruby Red,6.4,232
2658,"[16, 35, 10751]",238302,"A lowly stable elf finds that he is the only one who can stop an invasion of the North Pole by using the secret of Santa's Sleigh, a TimeGlobe, to travel back in time to Save Santa - twice.",1.730625,/wIr5gosI2cgjqyHN6nIJZdwgz58.jpg,2013-11-05,Saving Santa,5.2,28
2659,"[10752, 18, 28]",228150,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",8.807533,/il9XWx5CbNd2KdDUwrcClEZiLkv.jpg,2014-10-15,Fury,7.4,3118
2660,"[36, 18, 53, 10752]",205596,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",7.437446,/noUp0XOqIcmgefRnRZa1nhtRvWO.jpg,2014-11-14,The Imitation Game,8.0,4241
2661,"[27, 28, 18, 14, 10752]",49017,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",4.758758,/4oy4e0DP6LRwRszfx8NY8EYBj8V.jpg,2014-10-01,Dracula Untold,6.1,1960
2662,"[28, 10752]",53182,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",4.273889,/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg,2014-03-05,300: Rise of an Empire,6.1,1962
2663,"[10752, 28]",190859,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",3.964504,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,2014-12-11,American Sniper,7.4,3612
2664,"[10752, 18]",256917,"Four years after the Battle of Gallipoli, Australian farmer Joshua Connor travels to Turkey to find his three sons, who never returned home from the war. When he arrives in Istanbul, he meets others who have also suffered losses: hotelier Ayshe and her son, Orhan, who befriends Connor; and Major Hasan, a Turkish officer who fought against Connor's sons and now may be their father's only hope in finding closure.",2.417486,/29DKgFK6wXvdZJs1Mencvmw1jy5.jpg,2014-12-25,The Water Diviner,6.8,355
2665,"[18, 10749, 10752]",271674,"France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.",2.315108,/4lMmrBRNwMXC9KSaj1Kw6M9MSCm.jpg,2014-11-05,Suite Française,7.0,208
2666,"[12, 10752]",282631,"The film mainly follows the famous 1597 Battle of Myeongryang during the Japanese invasion of Korea (1592-1598), where the iconic Joseon admiral Yi Sun-sin managed to destroy a total of 133 Japanese warships with only 13 ships remaining in his command. The battle, which took place in the Myeongryang Strait off the southwest coast of the Korean Peninsula, is considered one of the greatest victories of Yi.",2.071743,/aLLPFFwHIMycVagk7Yd6XPoxP5o.jpg,2014-07-30,The Admiral: Roaring Currents,7.0,50
2667,"[10752, 18, 36, 28]",152760,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",2.003194,/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg,2014-01-24,The Monuments Men,5.8,1268
2668,"[18, 10752]",227306,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",1.968801,/1un8i8UtCjSCnY3OfdxtB5kDRvF.jpg,2014-12-25,Unbroken,7.2,1145
2669,"[53, 28, 18, 10752]",252178,A young British soldier must find his way back to safety after his unit accidentally abandons him during a riot in the streets of Belfast.,1.651199,/b8dmfG84peFdouN2N8wOsiI9WHt.jpg,2014-10-10,'71,6.7,340
2670,"[28, 10752, 18]",260063,"Seal Team Eight must fight their way deep into Africa's Congo, decommission a secret uranium mine, and stop our most dangerous enemy from smuggling weapon's grade yellow-cake out of the country.",1.570037,/kelqhmAPtLyldeoGDtcnKJPOf4d.jpg,2014-03-01,Seal Team Eight: Behind Enemy Lines,4.7,40
2671,"[36, 18, 10752]",284689,"Testament of Youth is a powerful story of love, war and remembrance, based on the First World War memoir by Vera Brittain, which has become the classic testimony of that war from a woman’s point of view. A searing journey from youthful hopes and dreams to the edge of despair and back again, it’s a film about young love, the futility of war and how to make sense of the darkest times.",1.5217,/bm4LR8WLYg1CKEjpFcDkIL0DBjS.jpg,2014-10-14,Testament of Youth,7.1,195
2672,"[10752, 18]",263855,"After returning home from an extended tour in Afghanistan, a decorated U.S. Army medic and single mother struggles to rebuild her relationship with her young son.",1.308696,/lDMM4Wd8BkPHeJ7UZ8EkqXHOKa6.jpg,2014-09-05,Fort Bliss,6.3,26
2673,"[53, 10752, 12]",294992,"Based on the real life story of an incident in 1946 during the Chinese Civil War, the film involves a communist reconnaissance team soldier Yang Zirong who disguised himself as a bandit to infiltrate a local gang of bandits, eventually helping the main communist force to destroy the bandits. Based on the novel ""Tracks in the Snowy Forest"" by Qu Bo.",1.30495,/wFFz4Okz0FHXvRm4LCl9kDCvFnx.jpg,2014-12-24,The Taking of Tiger Mountain,6.4,34
2674,"[18, 10752]",283708,A French teacher in a small Algerian village during the Algerian War forms an unexpected bond with a dissident who is ordered to be turned in to the authorities.,1.297715,/fPWLc2uHgcEBoaPxsY8l6OFhaIz.jpg,2014-08-30,Far from Men,6.6,32
2675,"[10752, 28, 18]",294690,"Germany, May 1945, deep in the Harz Mountains a U.S. tank crew discovers a platoon of Germans preparing to ambush U.S. supply trucks.",1.250482,/aKxmzaFNk8R8ToGY1uolPvTjZKa.jpg,2014-08-15,Saints and Soldiers: The Void,5.0,18
2676,"[53, 10752, 12, 18]",306650,British soldiers guarding the Kajaki Dam set out to rescue a three-man team after one of them loses a leg to a landmine.,1.246895,/c98Vu7xLJ9I4OZaO48Fr9GRYf4b.jpg,2014-11-12,Kajaki,6.2,75
2677,"[18, 10749, 36, 10752]",293982,"A beautiful story about youth, love, friendship and the pursuit of adventure during the bloody and brutal reality of the Warsaw Uprising.",1.22136,/4KOCAjjNU6Eh90A1knN1vJ1JEVe.jpg,2014-09-19,Warsaw 44,6.6,49
2678,"[10752, 28]",285423,"Battle-scarred and disillusioned by the war, Corporal Chris Merrimette is put in charge of a unit whose next mission is to resupply a remote outpost on the edge of Taliban-controlled territory. While driving through the hostile Helmand province, a Navy SEAL flags down their convoy and enlists the unit on an operation of international importance: they must help an Afghan woman famous for her defiance of the Taliban escape the country. Without tanks or air support, Merrimette and his team will need all the courage and firepower they can muster to fight their way across the war-torn country and shepherd the woman to safety.",1.211038,/723etWj5uk3yekIXnzCGVQPR8sp.jpg,2014-08-14,Jarhead 2: Field of Fire,5.4,65
2679,"[80, 18, 53]",242582,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",9.008356,/8oPY6ULFOTbAEskySNhgsUIN4fW.jpg,2014-10-23,Nightcrawler,7.6,2627
2680,"[53, 28, 80]",156022,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",6.144339,/2eQfjqlvPAxd9aLDs8DvsKLnfed.jpg,2014-09-24,The Equalizer,7.1,2492
2681,"[80, 53]",189,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,4.050011,/k80qKrJ0qQ6ocVo5N932stNSg6j.jpg,2014-08-20,Sin City: A Dame to Kill For,6.2,1018
