,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
1621,"[35, 878, 12, 10751]",11260,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",2.302229,/qOnhIXHq12airS0iLMFpYoo9CZa.jpg,2008-07-08,Meet Dave,5.1,276
1622,[18],6972,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",2.30205,/rjyseZNRuMiomWbQZt6BQMwyyE2.jpg,2008-11-18,Australia,6.3,560
1623,"[28, 18]",413136,"Merku Thodarchi Malai is an upcoming Indian Tamil feature film directed by debutant Lenin Bharathi. Produced by actor Vijay Sethupathi, the film features newcomers in the lead and has music by Isaignani Ilaiyaraaja.",2.301922,/ztaCKwiQH8tYhWT68dfZG1kpXTl.jpg,2017-04-14,Merku Thodarchi Malai,0.0,0
1624,"[12, 878, 9648]",1685,"Astronaut Brent is sent to rescue Taylor but crash lands on the Planet of the Apes, just like Taylor did in the original film. Taylor has disappeared into the Forbidden Zone so Brent and Nova try to follow and find him. He discovers a cult of humans that fear the Apes' latest military movements and finds himself in the middle. Tension mounts to a climactic battle between ape and man deep in the bowels of the planet.",2.301652,/qnJ2trS7tcHxmG4KIUMgAbIM9DG.jpg,1970-05-01,Beneath the Planet of the Apes,6.0,253
1625,"[35, 9648, 10749]",9442,"Juliet Forrest is convinced that the reported death of her father in a mountain car crash was no accident. Her father was a prominent cheese scientist working on a secret recipe. To prove it was murder, she enlists the services of private eye Rigby Reardon. He finds a slip of paper containing a list of people who are ""The Friends and Enemies of Carlotta.""",2.30109,/5mKbVUg4uqsRflKy20nIFN196mK.jpg,1982-05-21,Dead Men Don't Wear Plaid,6.5,78
1626,"[35, 10749]",71839,"Two aging playboys are both after the same attractive young woman, but she fends them off by claiming that she plans to remain a virgin until her wedding night. Both men determine to find a way around her objections.",2.300874,/zBolCpI0MwpVKEK1gF7GD94Fc3E.jpg,1953-07-08,The Moon Is Blue,6.3,9
1627,"[12, 14, 16, 18, 10751]",15370,"Haru, a schoolgirl bored by her ordinary routine, saves the life of an unusual cat and suddenly her world is transformed beyond anything she ever imagined. The Cat King rewards her good deed with a flurry of presents, including a very shocking proposal of marriage to his son! Haru embarks on an unexpected journey to the Kingdom of Cats where her eyes are opened to a whole other world.",2.300784,/liASKLjYzk6aJ4GbQDlfYfQk02h.jpg,2002-07-19,The Cat Returns,7.1,254
1628,"[28, 35, 53]",11665,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",2.300674,/zS3UhYJvy6oLTBgNckpoyAa0qNs.jpg,2008-06-19,Get Smart,6.0,834
1629,"[80, 18]",475,Bonnie and Clyde is based on the true stories of the gangster pair Bonnie Parker and Clyde Barrow who in the 1930s began robbing banks in U.S. cities until they were eventually killed. The film is a major landmark in the aesthetic movement known as the New Hollywood.,2.300329,/isuVmlzVtJVUqySAmkjLB4kXdNm.jpg,1967-07-18,Bonnie and Clyde,7.6,291
1630,"[28, 12, 878, 53]",9381,"In Babylon A.D Vin Diesel stars as a veteran-turned-mercenary who is hired to deliver a package from the ravages of post-apocalyptic Eastern Europe to a destination in the teeming megalopolis of New York City. The ""package"" is a mysterious young woman with a secret.",2.300285,/eeoB2u438Z8b14HJn8TVe8X9F1U.jpg,2008-08-20,Babylon A.D.,5.4,550
1631,"[35, 10749]",11529,"New York fashion designer Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But Melanie's past holds many secrets, including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",2.300015,/suMTT3YgqeUg9vDJB0xZQhcekh7.jpg,2002-09-26,Sweet Home Alabama,5.9,307
1632,"[27, 9648]",14457,Strangers trapped at an eerie travel oasis in the desert must unravel the mystery behind their visions of dying people while they are preyed upon by a decaying creature.,2.299709,/qLatxMV1II3D8JvmoyyZb6mnOKH.jpg,2005-03-13,Reeker,5.3,46
1633,"[10770, 18, 36, 37]",13470,"Beginning just after the bloody Sioux victory over General Custer at Little Big Horn, the story is told through two unique perspectives: Charles Eastman, a young, white-educated Sioux doctor held up as living proof of the alleged success of assimilation, and Sitting Bull the proud Lakota chief whose tribe won the American Indians’ last major victory at Little Big Horn.",2.299219,/8jQCIoJQ55OwiH9z0czTM35GhEY.jpg,2007-05-27,Bury My Heart At Wounded Knee,5.9,22
1634,"[28, 53, 80, 18]",62835,"Zoe Saldana plays a young woman who, after witnessing her parents’ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",2.298952,/tJIWuZC4ZVUJdVHXJfefUDzS2BX.jpg,2011-07-27,Colombiana,6.4,673
1635,"[16, 10751]",86130,"Rosetta and new arrival Chloe band together to try to break the garden fairies' legendary losing streak in the Pixie Hollow Games, a sports spectacle filled with pixie pageantry, fantastic fairy events and hilarious surprises.",2.298928,/rY5QnHG6NAYIMletqYkwcOpg7yZ.jpg,2011-12-24,Pixie Hollow Games,6.6,46
1636,"[27, 53]",227348,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",2.298756,/fMC6CqCRDzQDxAibydeZF9XBAJ4.jpg,2014-01-01,Paranormal Activity: The Marked Ones,5.3,363
1637,"[878, 18]",13363,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",2.298745,/iMpsEbJ86IICI2qgADYtP9HvWTL.jpg,2007-06-10,The Man from Earth,7.6,568
1638,"[53, 14, 28, 35]",10610,A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,2.298552,/9iJrg37ceCBeQkQHnIy97VekINb.jpg,2003-08-15,The Medallion,5.2,200
1639,"[35, 18, 10749]",14758,"A fidgety, wisecracking video store clerk develops a fixation on a particularly reclusive customer, a frequent visitor to the pornography section of Cinefile, the video store where he works in Los Angeles. After multiple failures to impress her during their brief daily transactions, he finds her street address in the store's database, drives to her apartment building and initiates an unconventional campaign to win her affections.",2.2984,/97K1Fnn4eW7qBZzqlE4OiAcdlF1.jpg,2008-10-03,Good Dick,6.1,28
1640,"[18, 9648, 10749, 53]",42848,"This film is about a famous jazz saxophonist, Izzy who's life is forever changed after he is accidentally shot.",1.324097,/1W6uXRHDiB66U3RKzgYeKWdNpey.jpg,1998-09-06,Lulu on the Bridge,5.8,5
1641,"[35, 28]",137400,"A policeman, who is fearless to death, can do anything for just one truth, while a gangster, who fears death the most, has drew life threats from his risky action all for love. One policeman and one gangster can be great partners that you have never imagined. Somehow, rescue of the world now is entirely relying on the partners. Within 36 hours, they must resolve the crisis that could destroy the Harbor City...",1.324059,/c6ktcC6m42Ek8KyIFiE7O2B6F0T.jpg,2012-01-13,Black & White: The Dawn of Assault,6.3,5
1642,"[28, 35]",32318,Two spoiled rich people find themselves trapped on an empty passenger ship.,1.32404,/xPikk0CEHhZQY55KsCrjon5Nwf1.jpg,1924-10-13,The Navigator,7.1,27
1643,"[53, 27, 10749, 878]",43715,"The calving of an Arctic iceberg releases a giant praying mantis, trapped in suspended animation since prehistoric times. It first attacks military outposts to eat their occupants, then makes its way to the warmer latitudes of Washington and New York. A paleontologist works together with military units to try to kill it. (copied from IMDB)",1.324035,/k7iUnaelPU5kwEEVZV7xW7fvFIS.jpg,1957-05-01,The Deadly Mantis,5.5,13
1644,[18],302135,"The coming-of-age journey of 5 teenage boys who leave their small, Canadian town behind and risk skating across Lake Ontario to New York on the coldest day of the year.",1.324028,/AeHgpnbU9raQUaWXk0491rKQNKm.jpg,2014-12-05,Skating to New York,5.0,5
1645,"[35, 80]",27561,"Ricky, Julian and Bubbles are about to get out of jail, and this time, Julian vows to go straight, even open a legit business. Soon the Boys will all be rich. At least that's what they've told the parole board. But when they arrive back at the park, they find it's not the same old Sunnyvale - and it's not the same old Jim Lahey, Trailer Park Supervisor.",1.323965,/lD6mtkUCRIAlApxWae3L7jK2xn7.jpg,2009-09-25,Trailer Park Boys: Countdown to Liquor Day,6.9,35
1646,[35],70511,This Softsex-comedy points out what people are doing everything so when they feel unobserved in their closed doors.,1.323933,/okkTiDmCOaUktNRKSBaU7p1Qljs.jpg,1973-08-09,Teenage Intimacies,5.5,3
1647,"[18, 35]",1660,"Various experiences of childhood are seen in several sequences that take place in the small town of Thiers, France. Vignettes include a boy's awakening interest in girls, couples double-dating at the movies, brothers giving their friend a haircut, a boy dealing with an abusive home life, a baby and a cat sitting by an open window, a child telling a dirty joke, and a boy who develops a crush on his friend's mother.",1.323921,/jmj7ZsBP9fN6Ji6QhpIfHVQZyu8.jpg,1976-03-17,Small Change,7.4,19
1648,"[35, 10769]",68123,This film tells the story about a group of girls at an exclusive German girls boarding school. Across the lake is an exclusive boys boarding school...,1.32384,/uaqvAvBcqqDxVcYQ5lViOg31xsJ.jpg,1978-04-14,Boarding School,4.5,2
1649,[35],442353,"Determined to gatecrash her ex-lover's funeral on glamorous French hideaway Île de Ré, former Hollywood siren Helen escapes her London retirement home with help of repressed English housewife Priscilla and they hit the road together in a race to get to the funeral on time.",1.323839,/m1fG8mi6CVm9KACEA6ED1EWcJCR.jpg,2017-03-10,The Time of Their Lives,0.5,1
1650,[18],345317,The story of Swiss painter and sculptor Alberto Giacometti.,1.32382,/u5toThIUdHrGvDg01VAz2F4PXBf.jpg,2017-07-20,Final Portrait,0.0,0
1651,"[18, 10749]",413998,"A young Englishman plots revenge against his mysterious, beautiful cousin, believing that she murdered his guardian. But his feelings become complicated as he finds himself falling under the beguiling spell of her charms.",1.323791,/onE86hqr0P4YRzKJVYVeSFraWPn.jpg,2017-06-08,My Cousin Rachel,0.0,1
1652,"[9648, 18, 10749, 80]",34689,"Has-been director Harry Dawes gets a new lease on his career when independently wealthy Kirk Edwards hires him to write and direct a film. They go to Madrid to find Maria Vargas, a dancer who will star in the film. Millionaire Alberto Bravano takes Maria from Kirk. Count Vincenzo Torlato-Favrini takes Maria from Alberto.",1.323784,/7xkWgJk6RmWrDI9SEV6lvMkGAEY.jpg,1954-01-01,The Barefoot Contessa,6.6,31
1653,"[18, 35]",327536,"Moritaka Mashiro (Takeru Satoh) doesn't want to follow in the path of his uncle who worked as a manga artist, but ultimately died because of exhaustion. Moritaka Mashiro figures he will graduate from school and work at an office. Things change though when falls in love with a girl at school. The girl, who hopes to become a voice actress, tells Moritaka they can marry, but only after they both achieve their dreams. Moritaka then teams up with fellow classmate Akito Takagi (Ryunosuke Kamiki) to publish their first manga.",1.323732,/lq2kyKBfAARZCaRQO3AE22unFDq.jpg,2015-10-01,Bakuman,7.7,5
1654,"[27, 14]",374618,"A boy writes a comic book with his best friend, and finds situations depicted in the comic book coming to life. Along with the appearance of a mysterious girl, the boy is forced to face the reality of what he has written, and begins a battle to attempt to rewrite death.",1.323725,/9qQvbpThSQrQUOjNm8YJA0efJhC.jpg,2015-10-17,Scrawl,3.5,4
1655,"[18, 14, 27, 878, 53]",17004,"A world-renowned archaeologist must reawaken the storm god Ba'al by collecting four ancient amulets scattered around the world. As each amulet is uncovered, Ba'al's fury threatens to destroy everything in its path with the most powerful storm mankind has ever seen.",1.323709,/hJYUserXo2WcM4XHJuluar1ZGFI.jpg,2008-09-13,Ba'al,3.0,4
1656,"[28, 27, 37]",17456,"Rayne, a half-human half-vampire warrior, is in the America's 1880's Wild West to stop the vampired Billy the Kid and his posse of vampire cowboys.",1.323654,/lTFrQSt2qya1trXiIS4aShs6B9a.jpg,2007-09-18,BloodRayne: Deliverance,3.1,48
1657,"[35, 18, 10749]",273153,"There was little chance, in the year 1971, that Carole, a Paris Spanish teacher and feminist militant, would ever meet Delphine, the daughter of a couple of Limousin farmers. But they did meet and not only did they come across each other but they fell passionately in love as well. Unfortunately, Delphine's father fell victim to a stroke, and the young woman had no other choice but to go back home to help her mother run the family farm. Carole, who was so smitten by Delphine, couldn't stand the estrangement and decided to join her lover at the farm. But could feminism and lesbianism easily be transferred to the countryside and its standards of the time...?",1.323641,/bXDm45UYsOS3ewmrrlpFJJRUhTj.jpg,2015-08-19,Summertime,6.3,51
1658,"[53, 18]",238781,"When Ilan Halimi is kidnapped for ransom because Jewish and supposedly rich, his family and the police start a race against time to save him from the tortures of the ""gang of barbarians"".",1.323639,/6uXrK1n25yxHdJ56CNB8VkP3PHa.jpg,2014-04-30,24 Days,6.5,20
1659,"[18, 53]",20025,"War-veteran truck driver ""Nick"" Garcos (Conte) arrives at home to find his father, a farmer, crippled. He learns that his father was crippled at the hands of an amoral produce dealer in San Francisco, Mike Figlia (Cobb). Garcos vows revenge.",1.323635,/7Uuo6XYndgG8BHOdhB64GPsVP6W.jpg,1949-10-10,Thieves' Highway,7.1,17
1660,"[878, 16, 28, 80]",18839,"The year is 2030 and six years have passed since a criminal known only as ""The Laughing Man"" swept through top medical nanotechnology firms committing acts of cyber-terrorism, kidnapping, and espionage leaving no known suspects. New information is revealed, as Section 9 enters the hunt for a suspect capable of unfathomable actions in this compilation of Stand Alone Complex content.",1.589912,/bN2gtDmSqHJmP7A90teHYE1crMk.jpg,2005-01-01,Ghost in the Shell: Stand Alone Complex - The Laughing Man,7.8,24
1661,"[53, 28, 18]",327833,After his family is killed by a Serbian gangster with international interests. NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network.,1.589911,/eAJMi9iyTYvGoONH04MgkNseEvw.jpg,2014-11-07,Skin Trade,5.7,50
1662,"[35, 10402, 10749]",17768,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,1.589732,/oaLNX8olrN6M757WbCZOK1hzEDR.jpg,1966-10-16,A Funny Thing Happened on the Way to the Forum,6.3,22
1663,"[35, 14, 10749]",37725,"A visit to a natural history museum proves catastrophic for two high school rivals, an overachiever and a jock, when an ancient Aztec statue casts a spell that causes them to switch bodies and see exactly what it's like to walk in the other's shoes.",1.5897,/ruVEbQ8fbErGRitnB8yU1h1wTpd.jpg,2006-12-26,It's a Boy Girl Thing,6.1,185
1664,"[14, 35, 10749]",12556,"When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.",1.589643,/ojAN7GKwxCl2e2vSdmee43jZ6aw.jpg,2009-05-01,Ghosts of Girlfriends Past,5.5,566
1665,[53],9754,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake.",1.589614,/8L6Cegh3Sk4XKLw5oVhKyGWQqs0.jpg,2006-02-10,Firewall,5.5,213
1666,"[18, 878, 16]",20043,Shiro Lhadatt joins the Royal Space Force only because his low grades bar him from the air force; he encounters ridicule from manipulative leaders and shares apathy with his fellow co-workers. A chance encounter with devout young Riquinni spurs him towards his destiny—to become the first man in space.,1.589571,/zDGI96zSGjcOlR2qR3N8xbzw3ti.jpg,1987-03-14,Royal Space Force: The Wings of Honnêamise,6.5,23
1667,"[16, 10751]",13042,"Dignity. Poise. Mystery. We expect nothing less from the great turn-of-the-century magician, Presto. But when Presto neglects to feed his rabbit one too many times, the magician finds he isn't the only one with a few tricks up his sleeve!",1.589358,/A2rxR8g3y6kcjIoR2fcwtq9eppc.jpg,2008-06-18,Presto,8.0,331
1668,"[80, 18, 9648]",17124,"Once again set in the oceanfront Florida city of Blue Bay, ""Wild Things 3"" tells the tale of snobby rich girl Marie Clifton. Although she lives the life of luxury, Marie's distraught over her stepfather not giving her a pair of diamonds, valued at over $4 million, that are entitled to her in her late mother's will. That is, until one of her classmates, the local bad girl Elena Sandoval, accuses her stepfather of rape. Soon, it's deja Vi all over again as Detective Michael Morrison and probation officer Kristen Richards investigate, but as with the first ""Wild Things"" everything is not what it seems to be, and everybody has secrets to hide.",1.58934,/qtsSJCZc5gSTuhRHPwc4LRfrPOh.jpg,2005-02-19,Wild Things: Diamonds in the Rough,4.9,20
1669,"[12, 35, 10751, 14, 878]",1649,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",1.589266,/svSPrV7o3pSwuuJcDrDLH1wNF8a.jpg,1991-07-19,Bill & Ted's Bogus Journey,6.0,245
1670,"[16, 35, 10751, 9648]",13355,Ghost pirates attack the cruise ship that Scooby and the gang are vacationing on.,1.58911,/tTnXOstlUMpKHSoirKI6jRMTLcP.jpg,2006-01-01,Scooby-Doo! Pirates Ahoy!,6.5,10
1671,"[35, 80, 12, 14]",1871,Fantômas is a man of many disguises. He uses maquillage as a weapon. He can impersonate anyone using an array of masks and can create endless confusion by constantly changing his appearance.,1.589102,/gQTEqpyBdZdWosLiYTRV1vsGQe6.jpg,1964-11-04,Fantomas,6.9,71
1672,"[35, 10749]",5070,"After winning the lottery, François goes to a bar in Pigalle and offers one hundred thousand Euros per month to a prostitute named Daniela to live with him as his wife until his money runs out.",1.589097,/p6bzV2OwL4phDv8abWAK17SH4Ru.jpg,2005-10-26,How Much Do You Love Me?,5.7,24
1673,"[18, 10402, 10749]",25538,Each member of a family in Taipei asks hard questions about life's meaning as they live through everyday quandaries.,1.589091,/hhsYCYVPy1V0eTjkGNGdvpDO2qk.jpg,2000-09-20,Yi Yi,7.4,74
1674,"[35, 18]",51617,A middle-class family faces personal triumphs and tragedies when they move to a new home in the suburbs.,1.588934,/3A9hb7KnOsAgcK1c4U3FPXHp56I.jpg,1944-06-01,This Happy Breed,6.6,9
1675,"[28, 12, 27, 53]",1872,A young reporter (Lucy Liu) wakes up and realises that she is not alive anymore. She goes on a personal vendetta for a group a cultists that are responsible for her death.,1.588903,/cmeSYbH43Ga5BYsrt61sCPcnq6t.jpg,2007-04-28,Rise: Blood Hunter,4.6,51
1676,"[35, 18, 10749]",336435,"It seems simple: an egg + sperm = one embryo. But if your sperm is ""few, vague and abnormal"" and your woman is premenopausal at age 37, things start to get complicated.",1.588579,/ro56zOZZPYucLAdDC8Nzno13YNP.jpg,2016-01-29,We Are Pregnant,5.2,20
1677,[35],276123,"To meet the desires and needs of the parents, a marriage is arranged between 14-year-old Gjino and 20-year-old Marigo. Gjino reluctantly obeys, but Marigo, who loves another, tries various devious methods to free herself from this bizarre marriage agreement.",1.588566,/llEL64Xe1YN9vxIBQmcUA1Nm6sd.jpg,1987-01-01,A Tale from the Past,8.0,1
1678,"[18, 53, 80, 10749]",1252,"In the late 1940's, Martha Beck and Raymond Fernandez were America's notorious ""Lonely Hearts Killers"". Their lethal scam was simple; they would swindle and then viciously murder lovelorn war widows who would answer their personal ads in which Ray would describe himself as a sexy Latin Lover. Based on a true story.",1.588461,/wxsyl5wjobtYhll3rf5nGuC4kBN.jpg,2006-04-30,Lonely Hearts,6.0,71
1679,[18],83567,"Mahsun Supertitiz is an unemployed homeless man who steals cars at night so that he can sleep in a heated place during the winter. Mahsun lives in Rumelihisar, an old section of Istanbul, and makes ends meet by getting the local fishermen to help him. Mahsun loves the cars he robs, cleans and polishes them, and drives them through the streets of Rumelihisar during the daytime.",1.588398,/sz2RBkiE11dOsrL6PCIJfSoA4xq.jpg,1996-04-01,Somersault in a Coffin,8.4,5
1680,"[35, 27]",13121,"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.",1.611863,/1zM9nnN4G0Bt1FmOaGNzF9wnD5K.jpg,2007-01-19,Teeth,5.3,168
1681,"[18, 10749]",20162,"30-something Jonna, successful executive with cozy architect husband Niklas and two children, leads a double life. She is constantly on the lookout for quick casual sex. When she starts seeing handsome and rich young yacht owner Aleksi, things start going awry in her life. While her sister Sanna provides her with suitable alibis,sex therapist Nora tries to help her come to terms with her addiction",1.611703,/nFYlWEMoBXlqQCaoIjaFFyTxnqe.jpg,2004-01-16,Addiction - When Nothing Is Enough,4.1,6
1682,"[18, 878, 28, 12]",101660,"Aliens pretending to be friendly come to Earth and are received openly. The aliens have masqueraded themselves to look just like humans. When it is discovered that the aliens' planet is dying and that they have come to rape the Earth of its natural resources, the war for Earth begins.",1.611453,/nJhencepYwxrxYDqPbxiwQYesVB.jpg,1983-05-01,V,6.6,21
1683,"[18, 9648, 53]",9566,"When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.",1.611266,/fdW8T9kkYlPyOGh0V5eodFr8SQq.jpg,1996-08-15,The Fan,5.7,156
1684,"[35, 10749]",18131,"The story of Angela -an ambitious, image-conscious businesswoman working for over-demanding boss Mary. When Angela becomes unexpectedly pregnant at the peak of her career, her life with her divorce attorney husband, Curtis, is turned upside-down.",1.611091,/mQwl4uwBP3CElip1GCeM8z73BcL.jpg,2009-06-09,Baby on Board,4.5,22
1685,"[18, 27, 53]",21168,"A young boy tries to cope with rural life circa 1950s and his fantasies become a way to interpret events. After his father tells him stories of vampires, he becomes convinced that the widow up the road is a vampire, and tries to find ways of discouraging his brother from seeing her.",1.611031,/jw3c8vJY7oMd2iltFEfRy1KjN0L.jpg,1990-08-28,The Reflecting Skin,6.7,33
1686,"[9648, 53]",10562,"A lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. ""This will only take ten minutes"", they say, but it turns out to be one loose end after another, and the ten minutes he is away from his speech become longer and longer.",1.610853,/9TQUS5zpiBSMkSYIG3uAfLHTopH.jpg,2000-09-24,Under Suspicion,6.4,85
1687,"[80, 18]",239471,"Bonnie and Clyde is a two-part film about two Depression-era outlaws, starring Emile Hirsch as Clyde Barrow and Holliday Grainger as Bonnie Parker. It is based on the true story of Clyde Barrow, a charismatic convicted armed robber who sweeps Bonnie Parker, an impressionable, petite, small-town waitress, off her feet, and the two embark on one one of most infamous bank-robbing sprees in history.",1.610838,/qsOkOLiTmLGBChD2RBtR0SwWaL1.jpg,2013-12-08,Bonnie & Clyde,6.8,45
1688,[99],307931,"Locked away from society in an apartment on the Lower East Side of Manhattan, the Angulo brothers learn about the outside world through the films that they watch. Nicknamed ‘The Wolfpack’, the brothers spend their childhood reenacting their favorite films using elaborate home-made props and costumes. Their world is shaken up when one of the brothers escapes and everything changes.",1.610794,/2PbvP7nTurg5SDVLhCE6Gc6T5Lp.jpg,2015-06-12,The Wolfpack,6.8,105
1689,"[80, 53]",17494,"After a break-in at their house, a couple gets help from one of the cops that answered their call. He helps them install the security system, and begins dropping by on short notice and unofficial patrol, and spends a lot of time discussing the couple's problems with the wife. The husband begins wondering if they're getting too much help.",1.610534,/mLXiHjg3jAOQf3IM3qN0YQNtmAa.jpg,1992-06-26,Unlawful Entry,5.9,52
1690,"[36, 18]",10858,"An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying both the fate of the world on his shoulders while battling the self-destructive demands within. From his victorious presidential election to the shocking Watergate scandal that would seal his doom.",1.610307,/cICkmCEiXRhvZmbuAlsA5D9B2rK.jpg,1995-12-22,Nixon,7.0,54
1691,"[35, 10402]",2179,"In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away.",1.610086,/gQThU8AftVJEBug4ToHUbQ3Lg7M.jpg,2006-11-22,Tenacious D in The Pick of Destiny,6.4,315
1692,"[28, 80, 53]",10877,"Maverick cop Orin Boyd always brings down the domestic terrorists he tracks, but he ruffles feathers with his unorthodox techniques -- and soon finds himself reassigned to the toughest district in Detroit. When he discovers a group of detectives secretly operating a drug ring, Boyd joins forces with an unlikely ally -- gangster Latrell Walker -- to bring down the rotten cops.",1.610002,/ioPpykV342e0zIuqbJxdOwcMZMS.jpg,2001-03-13,Exit Wounds,5.4,90
1693,"[18, 80]",362478,A student at a private school uses his connections to establish a drug trafficking network.,1.609918,/tG8phQPWG9lP9YIGhiRK4OAERUs.jpg,2016-03-18,The Preppie Connection,7.1,22
1694,[99],397770,An education documentary that takes you through the process of birthing to puberty.,1.609909,/27hkcFmiO9oRFI8unDBVf88ir5R.jpg,1981-05-16,The Birth,0.0,0
1695,"[53, 27, 878]",291347,"After leaving a doctor visit with the worst news, Valerie Dreyfuss and her sister Melissa come to a stop on a lonely stretch of road. Their car is engulfed by a blinding light....12 hours later Valerie wakes to the horror that her sister is gone, nowhere to be found.",1.609906,/sS918B9sLwtHLnuvO1ENVbRoHq0.jpg,2014-09-19,Lost Time,3.1,11
1696,"[35, 10751, 18]",10172,Newlyweds Nick (Ice Cube) and Suzanne (Long) decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a contractor (McGinley) with a bizarre approach to business.,1.609884,/nTsCn9D1s1fJEC139JfnMobZB0k.jpg,2007-04-04,Are We Done Yet?,5.0,113
1697,"[14, 18, 10749]",15775,"After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.",1.609753,/2Ww5EcDpAZMV3RdmTeQf6B5M4S9.jpg,2004-01-23,If Only,6.4,101
1698,"[18, 10749]",41823,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",1.609674,/eF6mhJfx3CAHXcbbLKt8Knj0YSL.jpg,1990-08-03,Mo' Better Blues,6.3,36
1699,"[18, 878, 53]",137333,"For ten years, inventor David Kressen has lived in seclusion with his inventions, including Adam, a robot with incredible lifelike human qualities. When reporter Joy Andrews is given access to their unconventional facility, she is alternately repelled and attracted to the scientist and his creation. But as Adam exhibits emergent behavior of anger and jealousy towards her, she finds herself increasingly entangled in a web of deception where no one’s motives are easily decipherable.",1.609668,/w7LvXCUAuNNT1PjeUqukouArKvE.jpg,2015-01-31,Uncanny,6.2,47
1700,"[18, 10749]",22189,"An American professional gambler named Jack Weil (Redford) decides to visit Havana, Cuba to gamble. On the boat to Havana, he meets Roberta Duran (Olin), the wife of a revolutionary, Arturo (Julia). Shortly after their arrival, Arturo is taken away by the secret police, and Roberta is captured and tortured. Jack frees her, but she continues to support the revolution.",1.752024,/xtP28wLy4TAKOjXuAat4j4BOeLl.jpg,1990-12-11,Havana,5.3,18
1701,"[99, 10751]",1667,"Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.",1.75193,/aocUVKlBV0JHbg0IZuEN1uTTXjs.jpg,2005-01-26,March of the Penguins,6.9,299
